stars,comment,date
5.0 out of 5 stars,"









  
  
    
  Maggi don't need any review, only concern was mfg. date as I saw many people complaining about it, but that is fine too.

  
",Reviewed in India on 20 November 2019
1.0 out of 5 stars,"









  
  
    
  this is not Maggi masala so different my order is simple Maggi masala.

  
",Reviewed in India on 6 May 2020
3.0 out of 5 stars,"









  
  
    
  I got packet teared. It was packed in a cartoon with other items. This type of item should be packed separately.

  
",Reviewed in India on 1 July 2020
1.0 out of 5 stars,"









  
  
    
  Don't buy.Not fresh, tastemaker was stuck together in a chunk, not powder consistency.12 Maggie packets for 120 rupee. There is no need to buy them in this much quantity, without any return policy.

  
",Reviewed in India on 4 February 2020
5.0 out of 5 stars,"









  
  
    
  Economic. Wish I could buy more than two items at a time.

  
",Reviewed in India on 13 November 2019
5.0 out of 5 stars,"









  
  
    
  I have received this as described by you

  
",Reviewed in India on 14 August 2020
5.0 out of 5 stars,"









  
  
    
  I am regular online buyer, But Sometime its price higher than other portal, otherwise very satisfied with quality and packaging. But this time i find cheaper than grofers

  
",Reviewed in India on 7 July 2020
1.0 out of 5 stars,"









  
  
    
  Worst quality looks like fake productColor also different and tasteMasala is sameBut noodles are cheap and worst quality hereLocal shops have good

  
",Reviewed in India on 12 May 2020
5.0 out of 5 stars,"









  
  
    
  Maggi hasnt lost its charm since i was a kid. Love it. If  you are lazy at cooking for breakfast maggi is best option.

  
",Reviewed in India on 9 June 2019
5.0 out of 5 stars,"









  
  
    
  Whenever you are hungry no need to think about what to eatJust take maggi and cook it easily cooked in 2 minutes only

  
",Reviewed in India on 7 June 2020
5.0 out of 5 stars,"









  
  
    
  Best in calorie loaded junk food . Amazon fresh is a joke it’s coating rs 91 and pantry rs 84🤪

  
",Reviewed in India on 16 May 2020
5.0 out of 5 stars,"









  
  
    
  Maggi is always good and I don't think there were any poisonous ingredient ever in it.It could be a dirty politics of Govt. Collecting money in the name of ""FSSAI""

  
",Reviewed in India on 25 April 2019
1.0 out of 5 stars,"









  
  
    
  Not Happy... had to return the package as it was all broken.

  
",Reviewed in India on 11 February 2019
5.0 out of 5 stars,"









  
  
    
  Price was very low& also during lockdown there is high shortage of these types of items. So I get it from Amazon..

  
",Reviewed in India on 16 January 2020
3.0 out of 5 stars,"









  
  
    
  I have received a Maggie packet sealed with black tape and half opened.Looks like it was opened earlier and again sealed with black tape. I have attached the photo. Please check and do the needful. You can call me on +91-8981305787.

  
",Reviewed in India on 18 June 2020
3.0 out of 5 stars,"









  
  
    
  One of the packet received was torn and small amount of maggi came out in the packaging box. Check before you parcel.

  
",Reviewed in India on 14 June 2020
1.0 out of 5 stars,"









  
  
    
  It tasted duplicate and fake. Felt like eating plastic. Taken 2 packet. Thrown off.

  
",Reviewed in India on 31 May 2020
5.0 out of 5 stars,"









  
  
    
  You can't disagree that Maggi has always been great. I have it late night when I feel hungry and I simply love it. A bigger pack for bigger joys.

  
",Reviewed in India on 18 August 2017
5.0 out of 5 stars,"









  
  
    
  The part time snacks and all tume favorite - this pack I have been buying since last year in a bulk and no body can beat the price that Amazon offers.

  
",Reviewed in India on 5 October 2018
1.0 out of 5 stars,"









  
  
    
  Taste deteriorated over a period of time, using maggi since childhood

  
",Reviewed in India on 17 February 2019
4.0 out of 5 stars,"









  
  
    
  I received that with more broken pieces instead of solid shape. That's why 4 str. Otherwise good. Maggi lover❤❤

  
",Reviewed in India on 14 July 2020
5.0 out of 5 stars,"









  
  
    
  Mast Masala.The all time great taste of Maggi with a tinge of spicy garlic flavour.Absolutely satisfying

  
",Reviewed in India on 20 November 2019
5.0 out of 5 stars,"









  
  
    
  As usual best at its taste ... maggie maggie maggie :pBut one truth - It can't be cooked in 2 minutes ...lol

  
",Reviewed in India on 25 December 2018
1.0 out of 5 stars,"









  
  
    
  It was not a single rupee of the maggiIt was awful taste

  
",Reviewed in India on 9 June 2020
1.0 out of 5 stars,"









  
  
    
  Hi All,I have ordered  - Maggi 2 Minutes Noodles Masala, 560g but after delivery i got X-press noodles. This the way to delivered a product . I will post it in social media .

  
",Reviewed in India on 6 July 2020
3.0 out of 5 stars,"









  
  
    
  maggie is maggie but the packaging was not good or they kept all the broken maggie packets I don't know but it was all broken.

  
",Reviewed in India on 3 August 2020
1.0 out of 5 stars,"









  
  
    
  The packet is fully damaged and the noodles inside it are fully broken..never expected i would get this kind of damaged packet. Never again, i will order Maggie in amazon..Thanks for treating bad..!!

  
",Reviewed in India on 12 August 2020
1.0 out of 5 stars,"









  
  
    
  This product is from october last year. It is going to expire in a month and it is smelling bad already. Not usable

  
",Reviewed in India on 24 April 2020
5.0 out of 5 stars,"









  
  
    
  Good as always !! Its not what it used to be ...but still....we like it !!

  
",Reviewed in India on 28 September 2019
4.0 out of 5 stars,"









  
  
    
  The noodles was in good condition . Happy with this product as well as its price 👌

  
",Reviewed in India on 15 July 2020
5.0 out of 5 stars,"









  
  
    
  If your a maggi buy pack of 12. Great savings on maggi.

  
",Reviewed in India on 11 December 2019
4.0 out of 5 stars,"









  
  
    
  Packet had small cut. But, it nothing come out or damaged.

  
",Reviewed in India on 25 July 2020
1.0 out of 5 stars,"









  
  
    
  i bought this MAGGI 2-Minute Instant Noodles, Masala - 280g Pouch, and when i opened, it was full of fungus and smelling very bad, now i can not even return the product

  
",Reviewed in India on 29 May 2020
5.0 out of 5 stars,"









  
  
    
  Its very cheap compared to real price.Worth buying..Tastes good as normal.

  
",Reviewed in India on 16 June 2019
5.0 out of 5 stars,"









  
  
    
  You know what it is. Great if you can also get a discount.

  
",Reviewed in India on 23 June 2019
3.0 out of 5 stars,"









  
  
    
  I received the Maggie big pack in Damaged condition from inside.  All the noodles were broken completely into pieces inside packet. Even taking a pic of pack will not help in this case

  
",Reviewed in India on 5 October 2019
1.0 out of 5 stars,"









  
  
    
  The noodles were all broken to small bits.

  
",Reviewed in India on 8 August 2020
2.0 out of 5 stars,"









  
  
    
  I received a totally torn packet of Maggie noodles. All of the noodles was scattered in the box.

  
",Reviewed in India on 15 June 2020
1.0 out of 5 stars,"









  
  
    
  The packet is was packed in box.... But the maggi packet was damage before packing.... All the packets are damaged from inside... The Maggi cake inside are all broken

  
",Reviewed in India on 24 May 2020
5.0 out of 5 stars,"









  
  
    
  Maggi Noodles is so yummy. It will never go old.The packaging of Maggi so attractive and maggi masala taste so good.

  
",Reviewed in India on 5 December 2018
5.0 out of 5 stars,"









  
  
    
  Light & TastyHealthy SnackGoodness Of SpicesNice Balanced FlavourNot Too Hot, Not Too Salty

  
",Reviewed in India on 14 July 2018
4.0 out of 5 stars,"









  
  
    
  need good and attractive packing

  
",Reviewed in India on 20 May 2020
5.0 out of 5 stars,"









  
  
    
  I got this at like for hardly any cost. Happy with maggi anyday

  
",Reviewed in India on 7 October 2019
5.0 out of 5 stars,"









  
  
    
  Same as the ones I buy from the store but few rupees cheaper and good discount

  
",Reviewed in India on 27 October 2019
5.0 out of 5 stars,"









  
  
    
  I liked it because the Maggi is not at all broken and also individual packs are more convenient for use

  
",Reviewed in India on 23 November 2018
